#
# File created on 2021-12-08 23:41:15 EST
#
# U.S. Geological Survey
# 
# This file contains selected water-quality data for stations in the National Water 
# Information System water-quality database.  Explanation of codes found in this file are 
# followed by the retrieved data. 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
# To view additional data-quality attributes, output the results using these options:  
# one result per row, expanded attributes.  Additional precautions are at:
# https://help.waterdata.usgs.gov/tutorials/water-quality-data/help-using-the-water-quality-data-retrieval-system#Data_retrievals_precautions
#
#  agency_cd                  - Agency Code
#  site_no                    - USGS site number
#  sample_dt                  - Begin date
#  sample_tm                  - Begin time
#  sample_end_dt              - End date
#  sample_end_tm              - End time
#  sample_start_time_datum_cd - Time datum
#  tm_datum_rlbty_cd          - Time datum reliability code
#  coll_ent_cd                - Agency Collecting Sample Code
#  medium_cd                  - Sample Medium Code
#  tu_id                      - Taxonomic unit code
#  body_part_id               - Body part code
#  parm_cd                    - Parameter code
#  remark_cd                  - Remark code
#  result_va                  - Parameter value
#  val_qual_tx                - Result value qualifier code
#  meth_cd                    - Method code
#  dqi_cd                     - Data-quality indicator code
#  rpt_lev_va                 - Reporting level
#  rpt_lev_cd                 - Reporting level type
#  lab_std_va                 - Lab standard deviation
#  anl_ent_cd                 - Analyzing entity code
#
# The following parameters are included:
#  00572  - Biomass, periphyton, ash weight, grams per square meter
#  00573  - Biomass, periphyton, dry weight, grams per square meter
#  32226  - Chlorophyll b, periphyton, spectrophotometric method, uncorrected, milligrams per square meter
#  32228  - Chlorophyll a, periphyton, spectrophotometric method, uncorrected, milligrams per square meter
#  32318  - Chlorophylls, water, in situ, fluorometric method, excitation at 470 +-15 nm, emission at 685 +-20 nm, micrograms per liter
#  32320  - Chlorophyll fluorescence (fChl), water, in situ, fluorometric method, excitation at 470 +-15 nm, emission at 685 +-20 nm, relative fluorescence units (RFU)
#  49954  - Biomass, periphyton, ash free dry mass, grams per square meter
#  60050  - Phytoplankton, total, cells per milliliter
#  62360  - Pheophytin a, phytoplankton, micrograms per liter
#  70950  - Biomass to chlorophyll ratio, periphyton, number
#  70953  - Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter
#  70957  - Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter
#  70958  - Chlorophyll b, periphyton, chromatographic-fluorometric method, milligrams per square meter
#
# Description of sample_start_time_datum_cd:
# CST  - Central Standard Time
# CDT  - Central Daylight Time
#
# Description of tm_datum_rlbty_cd:
# K  - Known
# T  - Transferred
#
# Description of coll_ent_cd and anl_ent_cd:
# USGS  - U.S. Geological Survey
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline
# USGSKSWC  - USGS - Kansas Water Science Center
# USGSKYWC  - USGS - Kentucky Water Science Center
# USGS  - U.S. Geological Survey
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline
# USGSKSWC  - USGS - Kansas Water Science Center
# USGSNWQL  - USGS-National Water Quality Lab, Denver, CO
#
# Description of medium_cd:
# WS  - Surface water
#
# Description of tu_id:
# https://www.itis.gov/
#
# Description of body_part_id:
#
# Description of remark_cd:
# <  - Less than
# E  - Estimated
#
# Description of val_qual_tx:
# @  - holding time exceeded
# b  - value extrapolated at low end
# c  - see result comment
#
# Description of meth_cd:
# 00050  - Plant pigments, sonication & 445
# ALGOR  - Computation by NWIS algorithm
# FL008  - Chlorophyll a,phyto,fluorometric
# FL011  - Pheophyton a, phyto,fluorometric
#
# Description of dqi_cd:
# A  - Historical data
# R  - Reviewed and approved
# S  - Provisional
#
# Description of rpt_lev_cd:
# MRL  - Minimum reporting level
#
# Data for the following sites are included:
#  USGS 03303280 OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN
#
agency_cd	site_no	sample_dt	sample_tm	sample_end_dt	sample_end_tm	sample_start_time_datum_cd	tm_datum_rlbty_cd	coll_ent_cd	medium_cd	tu_id	body_part_id	parm_cd	remark_cd	result_va	val_qual_tx	meth_cd	dqi_cd	rpt_lev_va	rpt_lev_cd	lab_std_va	anl_ent_cd
USGS	03303280	1976-05-12	12:15			CDT	T		WS			49954		9.00		ALGOR	A				
USGS	03303280	1976-05-12	12:15			CDT	T		WS			60050		15000			A				
USGS	03303280	1976-06-10	12:55			CDT	T		WS			60050		11000			A				
USGS	03303280	1976-07-14	12:55			CDT	T		WS			60050		6100			A				
USGS	03303280	1976-08-12	11:00			CDT	T		WS			60050		12000			A				
USGS	03303280	1976-09-22	13:45			CDT	T		WS			60050		120			A				
USGS	03303280	1976-11-04	12:40			CST	T		WS			60050		12000			A				
USGS	03303280	1976-11-18	14:05			CST	T		WS			60050		570			A				
USGS	03303280	1976-12-16	13:30			CST	T		WS			60050		2600			A				
USGS	03303280	1977-05-12	13:00			CDT	T		WS			60050		6700			A				
USGS	03303280	1977-06-10	13:15			CDT	T		WS			60050		3100			A				
USGS	03303280	1977-06-30	12:35			CDT	T		WS			60050		5200			A				
USGS	03303280	1977-06-30	12:35			CDT	T		WS			70950		2050			A				
USGS	03303280	1977-06-30	12:35			CDT	T		WS			70957		4.3			A				
USGS	03303280	1977-06-30	12:35			CDT	T		WS			70958		4.9			A				
USGS	03303280	1977-07-26	12:50			CDT	T		WS			60050		4400			A				
USGS	03303280	1977-08-18	13:10			CDT	T		WS			60050		27000			A				
USGS	03303280	1977-09-21	14:00			CDT	T		WS			60050		5200			A				
USGS	03303280	1977-09-21	14:00			CDT	T		WS			70950		313			A				
USGS	03303280	1977-09-21	14:00			CDT	T		WS			70957		9.0			A				
USGS	03303280	1977-09-21	14:00			CDT	T		WS			70958		0.3			A				
USGS	03303280	1977-11-08	13:15			CST	T		WS			00572		0.1600			A				
USGS	03303280	1977-11-08	13:15			CST	T		WS			00573		0.240			A				
USGS	03303280	1977-11-08	13:15			CST	T		WS			49954		0.080		ALGOR	A				
USGS	03303280	1977-11-08	13:15			CST	T		WS			60050		2800			A				
USGS	03303280	1977-11-08	13:15			CST	T		WS			70950		24.0		ALGOR	A				
USGS	03303280	1977-11-08	13:15			CST	T		WS			70957		3.3			A				
USGS	03303280	1977-11-08	13:15			CST	T		WS			70958		0.6			A				
USGS	03303280	1978-03-10	11:45			CST	T		WS			60050		210			A				
USGS	03303280	1978-05-03	11:30			CDT	T		WS			60050		720			A				
USGS	03303280	1978-05-31	14:15			CDT	T		WS			60050		1400			A				
USGS	03303280	1978-06-28	12:45			CDT	T	USGS-WRD	WS			60050		23000			A				
USGS	03303280	1978-07-19	13:15			CDT	T	USGS-WRD	WS			60050		18000			A				
USGS	03303280	1978-08-16	12:30			CDT	T	USGS-WRD	WS			00572		12.6			A				
USGS	03303280	1978-08-16	12:30			CDT	T	USGS-WRD	WS			00573		18.90			A				
USGS	03303280	1978-08-16	12:30			CDT	T	USGS-WRD	WS			49954		6.30		ALGOR	A				
USGS	03303280	1978-08-16	12:30			CDT	T	USGS-WRD	WS			60050		4700			A				
USGS	03303280	1978-08-16	12:30			CDT	T	USGS-WRD	WS			70950		182			A				
USGS	03303280	1978-08-16	12:30			CDT	T	USGS-WRD	WS			70957		34.6			A				
USGS	03303280	1978-08-16	12:30			CDT	T	USGS-WRD	WS			70958		8.7			A				
USGS	03303280	1978-09-13	13:25			CDT	T	USGS-WRD	WS			60050		11000			A				
USGS	03303280	1978-10-11	14:10			CDT	T	USGS-WRD	WS			00572		6.70			A				
USGS	03303280	1978-10-11	14:10			CDT	T	USGS-WRD	WS			00573		11.30			A				
USGS	03303280	1978-10-11	14:10			CDT	T	USGS-WRD	WS			49954		4.60		ALGOR	A				
USGS	03303280	1978-10-11	14:10			CDT	T	USGS-WRD	WS			70950		133		ALGOR	A				
USGS	03303280	1978-10-11	14:10			CDT	T	USGS-WRD	WS			70957		34.5			A				
USGS	03303280	1978-10-11	14:10			CDT	T	USGS-WRD	WS			70958		13.8			A				
USGS	03303280	1978-11-08	13:05			CST	T	USGS-WRD	WS			00572		19.1			A				
USGS	03303280	1978-11-08	13:05			CST	T	USGS-WRD	WS			00573		22.00			A				
USGS	03303280	1978-11-08	13:05			CST	T	USGS-WRD	WS			49954		2.90		ALGOR	A				
USGS	03303280	1978-11-08	13:05			CST	T	USGS-WRD	WS			70950		49.7		ALGOR	A				
USGS	03303280	1978-11-08	13:05			CST	T	USGS-WRD	WS			70957		58.4			A				
USGS	03303280	1978-11-08	13:05			CST	T	USGS-WRD	WS			70958		10.1			A				
USGS	03303280	1978-12-05	14:15			CST	T	USGS-WRD	WS			60050		9700			A				
USGS	03303280	1979-04-10	10:15			CST	T	USGS-WRD	WS			60050		270			A				
USGS	03303280	1979-05-15	12:00			CDT	T	USGS-WRD	WS			60050		4000			A				
USGS	03303280	1979-06-19	11:40			CDT	T	USGS-WRD	WS			60050		2000			A				
USGS	03303280	1979-07-24	12:10			CDT	T	USGS-WRD	WS			00572		9.06			A				
USGS	03303280	1979-07-24	12:10			CDT	T	USGS-WRD	WS			00573		9.130			A				
USGS	03303280	1979-07-24	12:10			CDT	T	USGS-WRD	WS			49954		0.070		ALGOR	A				
USGS	03303280	1979-07-24	12:10			CDT	T	USGS-WRD	WS			70950		5.51			A				
USGS	03303280	1979-07-24	12:10			CDT	T	USGS-WRD	WS			70957		13.0			A				
USGS	03303280	1979-07-24	12:10			CDT	T	USGS-WRD	WS			70958		1.9			A				
USGS	03303280	1979-08-17	10:50			CDT	T	USGS-WRD	WS			60050		2400			A				
USGS	03303280	1979-09-18	13:00			CDT	T	USGS-WRD	WS			60050		4500			A				
USGS	03303280	1979-11-27	13:00			CST	T	USGS-WRD	WS			60050		2600			A				
USGS	03303280	1980-05-14	12:20			CDT	T	USGS-WRD	WS			60050		750			A				
USGS	03303280	1980-06-26	14:15			CDT	T	USGS-WRD	WS			60050		3200			A				
USGS	03303280	1980-08-20	13:00			CDT	T	USGS-WRD	WS			60050		3300			A				
USGS	03303280	1980-09-22	13:40			CDT	T	USGS-WRD	WS			60050		2100			A				
USGS	03303280	1980-11-12	11:30			CST	T	USGS-WRD	WS			60050		980			A				
USGS	03303280	1981-03-17	13:00			CST	T	USGS-WRD	WS			60050		600			A				
USGS	03303280	1981-05-19				CDT	T	USGS-WRD	WS			60050		4100			A				
USGS	03303280	1981-06-24	13:15			CDT	T	USGS-WRD	WS			60050		1800			A				
USGS	03303280	1981-07-29	12:45			CDT	T	USGS-WRD	WS			60050		9100			A				
USGS	03303280	1981-09-23	12:20			CDT	T	USGS-WRD	WS			60050		3600			A				
USGS	03303280	2000-10-30	12:30			CST	T	USGS-WRD	WS			62360		1.4		FL011	S				
USGS	03303280	2000-10-30	12:30			CST	T	USGS-WRD	WS			70953		1.4		FL008	S				
USGS	03303280	2000-11-28	12:30			CST	T	USGS-WRD	WS			62360		1.6		FL011	S				
USGS	03303280	2000-11-28	12:30			CST	T	USGS-WRD	WS			70953		1.7		FL008	S				
USGS	03303280	2001-01-10	12:40			CST	T	USGS-WRD	WS			62360		0.8			S				
USGS	03303280	2001-01-10	12:40			CST	T	USGS-WRD	WS			70953		0.3			S				
USGS	03303280	2001-02-07	11:45			CST	T	USGS-WRD	WS			62360		3.8		FL011	S				
USGS	03303280	2001-02-07	11:45			CST	T	USGS-WRD	WS			70953		1.6		FL008	S				
USGS	03303280	2001-03-06	13:30			CST	T	USGS-WRD	WS			62360		2.0		FL011	S				
USGS	03303280	2001-03-06	13:30			CST	T	USGS-WRD	WS			70953		1.4		FL008	S				
USGS	03303280	2001-03-20	12:00			CST	T	USGS-WRD	WS			62360		7.8		FL011	S				
USGS	03303280	2001-03-20	12:00			CST	T	USGS-WRD	WS			70953		3.1		FL008	S				
USGS	03303280	2001-04-11	11:50			CDT	T	USGS-WRD	WS			62360		12.9		FL011	S				
USGS	03303280	2001-04-11	11:50			CDT	T	USGS-WRD	WS			70953		9.6		FL008	S				
USGS	03303280	2001-04-25	12:10			CDT	T	USGS-WRD	WS			62360		4.5		FL011	S				
USGS	03303280	2001-04-25	12:10			CDT	T	USGS-WRD	WS			70953		2.6		FL008	S				
USGS	03303280	2001-05-08	11:50			CDT	T	USGS-WRD	WS			62360		7.7		FL011	S				
USGS	03303280	2001-05-08	11:50			CDT	T	USGS-WRD	WS			70953		10.2		FL008	S				
USGS	03303280	2001-05-22	13:10			CDT	T	USGS-WRD	WS			62360		20.3		FL011	S				
USGS	03303280	2001-05-22	13:10			CDT	T	USGS-WRD	WS			70953		8.3		FL008	S				
USGS	03303280	2001-06-05	11:30			CDT	T	USGS-WRD	WS			62360		1.1		FL011	S				
USGS	03303280	2001-06-05	11:30			CDT	T	USGS-WRD	WS			70953		0.8		FL008	S				
USGS	03303280	2001-06-29	12:20			CDT	T	USGS-WRD	WS			62360		1.3		FL011	S				
USGS	03303280	2001-06-29	12:20			CDT	T	USGS-WRD	WS			70953		2.1		FL008	S				
USGS	03303280	2001-07-26	12:40			CDT	T	USGS-WRD	WS			62360		2.2		FL011	S				
USGS	03303280	2001-07-26	12:40			CDT	T	USGS-WRD	WS			70953		3.4		FL008	S				
USGS	03303280	2001-08-29	11:50			CDT	T	USGS-WRD	WS			62360		1.7			S				
USGS	03303280	2001-09-10	13:00			CDT	T	USGS-WRD	WS			62360		1.9			S				
USGS	03303280	2001-11-14	12:30			CST	T	USGS-WRD	WS			62360		1.2		FL011	S				
USGS	03303280	2001-11-14	12:30			CST	T	USGS-WRD	WS			70953		0.6		FL008	S				
USGS	03303280	2001-12-11	12:00			CST	T	USGS-WRD	WS			62360		0.7		FL011	S				
USGS	03303280	2001-12-11	12:00			CST	T	USGS-WRD	WS			70953		0.4		FL008	S				
USGS	03303280	2002-01-08	12:40			CST	T	USGS-WRD	WS			62360	E	0.8		FL011	S	0.1	MRL		
USGS	03303280	2002-01-08	12:40			CST	T	USGS-WRD	WS			70953	E	0.4		FL008	S	0.1	MRL		
USGS	03303280	2002-02-13	13:10			CST	T	USGS-WRD	WS			62360		2.0		FL011	S	0.1	MRL		
USGS	03303280	2002-02-13	13:10			CST	T	USGS-WRD	WS			70953		0.9		FL008	S	0.1	MRL		
USGS	03303280	2002-03-06	13:30			CST	T	USGS-WRD	WS			62360		2.1		FL011	S	0.1	MRL		
USGS	03303280	2002-03-06	13:30			CST	T	USGS-WRD	WS			70953		2.1		FL008	S	0.1	MRL		
USGS	03303280	2002-03-19	12:10			CST	T	USGS-WRD	WS			62360		11.0		FL011	S	0.1	MRL		
USGS	03303280	2002-03-19	12:10			CST	T	USGS-WRD	WS			70953		2.9		FL008	S	0.1	MRL		
USGS	03303280	2002-04-09	14:40			CDT	T	USGS-WRD	WS			62360		5.4		FL011	S	0.1	MRL		
USGS	03303280	2002-04-09	14:40			CDT	T	USGS-WRD	WS			70953		2.2		FL008	S	0.1	MRL		
USGS	03303280	2002-04-24	12:40			CDT	T	USGS-WRD	WS			62360		9.2		FL011	S	0.1	MRL		
USGS	03303280	2002-04-24	12:40			CDT	T	USGS-WRD	WS			70953		3.6		FL008	S	0.1	MRL		
USGS	03303280	2002-05-08	13:20			CDT	T	USGS-WRD	WS			62360		4.1		FL011	S	0.1	MRL		
USGS	03303280	2002-05-08	13:20			CDT	T	USGS-WRD	WS			70953		1.3		FL008	S	0.1	MRL		
USGS	03303280	2002-06-04	13:30			CDT	T	USGS-WRD	WS			62360		1.2		FL011	S	0.1	MRL		
USGS	03303280	2002-06-04	13:30			CDT	T	USGS-WRD	WS			70953		2.0		FL008	S	0.1	MRL		
USGS	03303280	2002-06-18	12:00			CDT	T	USGS-WRD	WS			62360		1.2		FL011	S	0.1	MRL		
USGS	03303280	2002-06-18	12:00			CDT	T	USGS-WRD	WS			70953		1.3		FL008	S	0.1	MRL		
USGS	03303280	2002-07-26	12:30			CDT	T	USGS-WRD	WS			62360		2.1		FL011	S	0.1	MRL		
USGS	03303280	2002-07-26	12:30			CDT	T	USGS-WRD	WS			70953		3.1		FL008	S	0.1	MRL		
USGS	03303280	2002-09-12	13:00			CDT	T	USGS-WRD	WS			62360		2.2		FL011	S	0.1	MRL		
USGS	03303280	2002-09-12	13:00			CDT	T	USGS-WRD	WS			70953		2.8		FL008	S	0.1	MRL		
USGS	03303280	2002-12-23	12:50			CST	T	USGS-WRD	WS			62360		8.8		FL011	R	0.1	MRL		
USGS	03303280	2002-12-23	12:50			CST	T	USGS-WRD	WS			70953		2.8		FL008	R	0.1	MRL		
USGS	03303280	2003-01-21	13:10			CST	T	USGS-WRD	WS			62360		1.0		FL011	R	0.1	MRL		
USGS	03303280	2003-01-21	13:10			CST	T	USGS-WRD	WS			70953		1.0		FL008	R	0.1	MRL		
USGS	03303280	2003-02-11	12:00			CST	T	USGS-WRD	WS			62360		4.8		FL011	R	0.1	MRL		
USGS	03303280	2003-02-11	12:00			CST	T	USGS-WRD	WS			70953		4.1		FL008	R	0.1	MRL		
USGS	03303280	2003-03-03	14:30			CST	T	USGS-WRD	WS			62360		4.7		FL011	R	0.1	MRL		
USGS	03303280	2003-03-03	14:30			CST	T	USGS-WRD	WS			70953		2.8		FL008	R	0.1	MRL		
USGS	03303280	2003-04-08	13:20			CDT	T	USGS-WRD	WS			62360		3.7		FL011	R	0.1	MRL		
USGS	03303280	2003-04-08	13:20			CDT	T	USGS-WRD	WS			70953		4.3		FL008	R	0.1	MRL		
USGS	03303280	2003-04-22	12:10			CDT	T	USGS-WRD	WS			62360		4.9		FL011	R	0.1	MRL		
USGS	03303280	2003-04-22	12:10			CDT	T	USGS-WRD	WS			70953		3.8		FL008	R	0.1	MRL		
USGS	03303280	2003-05-12	12:15			CDT	K	USGS-WRD	WS			62360		8.0		FL011	R	0.1	MRL		
USGS	03303280	2003-05-12	12:15			CDT	K	USGS-WRD	WS			70953		4.7		FL008	R	0.1	MRL		
USGS	03303280	2003-05-27	14:00			CDT	K	USGS-WRD	WS			62360		3.6		FL011	R	0.1	MRL		
USGS	03303280	2003-05-27	14:00			CDT	K	USGS-WRD	WS			70953		1.7		FL008	R	0.1	MRL		
USGS	03303280	2003-06-10	12:00			CDT	K	USGS-WRD	WS			62360		10.2		FL011	R	0.1	MRL		
USGS	03303280	2003-06-10	12:00			CDT	K	USGS-WRD	WS			70953		5.3		FL008	R	0.1	MRL		
USGS	03303280	2003-06-24	12:10			CDT	K	USGS-WRD	WS			62360		4.3		FL011	R	0.1	MRL		
USGS	03303280	2003-06-24	12:10			CDT	K	USGS-WRD	WS			70953		1.5	c	FL008	R	0.1	MRL		
USGS	03303280	2003-07-17	12:40			CDT	K	USGS-WRD	WS			62360		3.8		FL011	R	0.1	MRL		
USGS	03303280	2003-07-17	12:40			CDT	K	USGS-WRD	WS			70953		2.7	c	FL008	R	0.1	MRL		
USGS	03303280	2003-08-12	12:30			CDT	K	USGS-WRD	WS			62360		1.7		FL011	R	0.1	MRL		
USGS	03303280	2003-08-12	12:30			CDT	K	USGS-WRD	WS			70953		1.3		FL008	R	0.1	MRL		
USGS	03303280	2003-09-17	12:00			CDT	K	USGS-WRD	WS			62360		1.4		FL011	R	0.1	MRL		
USGS	03303280	2003-09-17	12:00			CDT	K	USGS-WRD	WS			70953		2.2		FL008	R	0.1	MRL		
USGS	03303280	2003-11-04	14:00			CST	K	USGS-WRD	WS			62360		2.9		FL011	R	0.1	MRL		
USGS	03303280	2003-11-04	14:00			CST	K	USGS-WRD	WS			70953		3.2		FL008	R	0.1	MRL		
USGS	03303280	2003-12-16	14:00			CST	K	USGS-WRD	WS			62360	E	1.8		FL011	R	0.1	MRL		
